[2025-07-15 17:25:00] Pos: (311.86, 195.10), Speed: 2.52 m/s, Yaw: 179.35, Traffic Light: Unknown, 
[2025-07-15 17:25:01] Pos: (310.44, 195.11), Speed: 3.41 m/s, Yaw: 179.49, Traffic Light: Unknown, 
[2025-07-15 17:25:02] Pos: (308.29, 195.13), Speed: 2.65 m/s, Yaw: 179.68, Traffic Light: Unknown, 
[2025-07-15 17:25:02] Pos: (307.17, 195.13), Speed: 2.40 m/s, Yaw: 179.71, Traffic Light: Unknown, 
[2025-07-15 17:25:03] Pos: (305.31, 195.14), Speed: 3.24 m/s, Yaw: 179.76, Traffic Light: Unknown, 
[2025-07-15 17:25:03] Pos: (303.93, 195.14), Speed: 2.24 m/s, Yaw: 179.83, Traffic Light: Unknown, 
[2025-07-15 17:25:04] Pos: (302.22, 195.15), Speed: 3.62 m/s, Yaw: 179.87, Traffic Light: Unknown, 
[2025-07-15 17:25:04] Pos: (300.67, 195.15), Speed: 1.94 m/s, Yaw: 179.88, Traffic Light: Unknown, 
[2025-07-15 17:25:05] Pos: (298.91, 195.15), Speed: 3.29 m/s, Yaw: 179.92, Traffic Light: Unknown, 
[2025-07-15 17:25:06] Pos: (297.61, 195.15), Speed: 1.90 m/s, Yaw: 179.94, Traffic Light: Unknown, 
[2025-07-15 17:25:06] Pos: (295.95, 195.15), Speed: 3.53 m/s, Yaw: 179.94, Traffic Light: Unknown, 
[2025-07-15 17:25:07] Pos: (294.58, 195.15), Speed: 1.96 m/s, Yaw: 179.96, Traffic Light: Unknown, 
[2025-07-15 17:25:07] Pos: (293.23, 195.15), Speed: 3.70 m/s, Yaw: 179.97, Traffic Light: Unknown, 
[2025-07-15 17:25:08] Pos: (291.53, 195.16), Speed: 2.02 m/s, Yaw: 179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:08] Pos: (290.16, 195.16), Speed: 3.63 m/s, Yaw: 179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:09] Pos: (288.57, 195.16), Speed: 1.98 m/s, Yaw: 179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:09] Pos: (287.08, 195.16), Speed: 3.32 m/s, Yaw: 179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:10] Pos: (285.71, 195.16), Speed: 2.08 m/s, Yaw: 179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:10] Pos: (284.12, 195.16), Speed: 2.96 m/s, Yaw: 179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:11] Pos: (282.98, 195.16), Speed: 2.25 m/s, Yaw: 179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:12] Pos: (281.35, 195.16), Speed: 2.30 m/s, Yaw: 179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:12] Pos: (279.98, 195.16), Speed: 3.57 m/s, Yaw: 179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:13] Pos: (278.53, 195.16), Speed: 2.04 m/s, Yaw: 179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:13] Pos: (277.02, 195.16), Speed: 3.54 m/s, Yaw: 179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:14] Pos: (275.63, 195.16), Speed: 2.01 m/s, Yaw: 180.00, Traffic Light: Unknown, 
[2025-07-15 17:25:14] Pos: (274.26, 195.16), Speed: 3.47 m/s, Yaw: 180.00, Traffic Light: Unknown, 
[2025-07-15 17:25:15] Pos: (272.68, 195.16), Speed: 2.01 m/s, Yaw: -180.00, Traffic Light: Unknown, 
[2025-07-15 17:25:15] Pos: (270.96, 195.16), Speed: 3.09 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:16] Pos: (269.72, 195.16), Speed: 2.19 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:17] Pos: (267.91, 195.16), Speed: 2.60 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:17] Pos: (266.73, 195.16), Speed: 2.54 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:18] Pos: (265.08, 195.16), Speed: 2.66 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:18] Pos: (263.84, 195.16), Speed: 2.90 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:19] Pos: (262.22, 195.15), Speed: 2.33 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:19] Pos: (261.36, 195.15), Speed: 2.55 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:20] Pos: (259.86, 195.15), Speed: 4.85 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:20] Pos: (258.54, 195.15), Speed: 0.00 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:21] Pos: (257.70, 195.15), Speed: 3.11 m/s, Yaw: -179.97, Traffic Light: Unknown, 
[2025-07-15 17:25:22] Pos: (256.09, 195.15), Speed: 2.38 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:22] Pos: (254.88, 195.15), Speed: 3.28 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:23] Pos: (253.28, 195.15), Speed: 1.99 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:23] Pos: (251.91, 195.15), Speed: 3.61 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:24] Pos: (250.34, 195.15), Speed: 1.99 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:24] Pos: (248.95, 195.15), Speed: 2.93 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:25] Pos: (247.79, 195.15), Speed: 2.17 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:25] Pos: (245.97, 195.15), Speed: 2.62 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:26] Pos: (244.85, 195.15), Speed: 2.70 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:26] Pos: (243.27, 195.15), Speed: 2.49 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:27] Pos: (241.92, 195.15), Speed: 3.19 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:28] Pos: (240.46, 195.15), Speed: 1.92 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:28] Pos: (238.96, 195.15), Speed: 3.26 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:29] Pos: (237.59, 195.15), Speed: 2.10 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:29] Pos: (236.00, 195.15), Speed: 3.01 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:30] Pos: (234.57, 195.15), Speed: 2.80 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:30] Pos: (233.03, 195.15), Speed: 2.02 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:31] Pos: (231.63, 195.15), Speed: 3.68 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:31] Pos: (230.10, 195.15), Speed: 2.10 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:32] Pos: (228.63, 195.15), Speed: 3.55 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:33] Pos: (227.03, 195.15), Speed: 1.90 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:33] Pos: (225.58, 195.15), Speed: 3.31 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:34] Pos: (224.09, 195.15), Speed: 2.39 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:34] Pos: (222.38, 195.15), Speed: 2.68 m/s, Yaw: -179.98, Traffic Light: Unknown, 
